date,PT_8313A.AV_0#,PT_8313B.AV_0#,PT_8313C.AV_0#,PT_8313D.AV_0#,PT_8313E.AV_0#,PT_8313F.AV_0#,PTCA_8322A.AV_0#,PTCA_8324.AV_0#,TE_8319A.AV_0#,TE_8319B.AV_0#,TE_8313B.AV_0#,TE_8303.AV_0#,TE_8304.AV_0#,TV_8329ZC.AV_0#,FT_8301.AV_0#,FT_8302.AV_0#,FT_8306A.AV_0#,AIR_8301A.AV_0#,FT_8306B.AV_0#,AIR_8301B.AV_0#,YFJ3_AI.AV_0#,YFJ3_ZD1.AV_0#,YFJ3_ZD2.AV_0#,SXLTCYZ.AV_0#,SXLTCYY.AV_0#,ZCLCCY.AV_0#,YCLCCY.AV_0#,YJJWSLL.AV_0#,ZZQBCHLL.AV_0#,TE_8332A.AV_0#
2022-03-28 19:37:59,-231.75,-288.4,-247.02,-230.32,-291.25,-273.88,9.79,9.46,354.2,385.03,777.27,207.65,224.91,12.54,48458.69,16546.35,730.81,1.84,596.21,2.24,22.71,6.46,5.45,-191.68,-448.82,10143.01,10146.03,2.45,59.84,540.41
2022-03-28 19:38:04,-229.48,-299.39,-256.42,-238.96,-299.22,-269.68,9.78,9.45,354.2,385.06,776.8,207.65,224.87,12.54,48524.78,17547.15,726.68,1.89,600.72,2.29,22.75,6.46,5.32,-222.23,-453.61,10030.89,9989.91,2.44,60.05,540.47
2022-03-28 19:38:09,-225.96,-286.8,-251.97,-225.03,-285.12,-263.89,9.78,9.45,354.29,385.03,776.51,207.59,224.84,12.54,50014.65,17894.6,730.03,1.94,594.33,2.31,22.74,6.58,7.06,-222.23,-453.61,10030.89,9989.91,2.44,60.05,540.51
2022-03-28 19:38:14,-223.52,-265.57,-233.68,-203.38,-261.71,-253.31,9.78,9.45,354.13,385.03,776.11,207.59,224.84,12.54,48175.44,19796.12,714.82,2.0,609.0,2.36,22.84,7.44,9.4,-211.9,-439.76,10009.74,9957.58,2.43,60.1,540.57
2022-03-28 19:38:19,-215.38,-253.48,-216.3,-184.25,-235.61,-237.03,9.77,9.44,354.29,384.96,775.74,207.59,224.84,12.54,49202.68,18668.8,720.34,2.07,604.95,2.39,22.81,6.64,6.33,-211.9,-439.76,10009.74,9957.58,2.43,60.1,540.7
2022-03-28 19:38:24,-203.63,-235.52,-195.49,-154.03,-212.7,-213.79,9.77,9.44,354.2,384.9,775.08,207.55,224.81,12.54,47782.68,18462.98,717.27,2.12,608.95,2.42,22.84,5.77,10.3,-195.29,-409.04,10166.28,10142.97,2.43,59.88,540.7
2022-03-28 19:38:29,-194.65,-241.15,-194.99,-141.19,-206.07,-207.49,9.77,9.44,354.23,384.9,774.38,207.55,224.74,12.54,49467.04,19131.44,711.1,2.17,608.95,2.52,22.88,5.84,5.03,-195.29,-409.04,10166.28,10142.97,2.43,59.88,540.73
2022-03-28 19:38:34,-199.27,-227.8,-191.55,-145.22,-199.1,-198.26,9.77,9.44,354.2,384.9,773.55,207.49,224.71,12.54,48386.93,18260.93,717.17,2.26,609.13,2.63,22.8,6.28,6.51,-177.24,-374.97,10095.11,10090.62,2.44,59.78,540.8
2022-03-28 19:38:39,-182.48,-224.19,-181.48,-131.12,-194.32,-185.84,9.77,9.44,354.07,384.97,772.62,207.49,224.74,12.54,49387.73,17926.7,725.17,2.33,602.38,2.7,22.79,6.73,4.3,-177.24,-374.97,10095.11,10090.62,2.44,59.78,540.87
2022-03-28 19:38:44,-178.62,-216.72,-180.64,-134.98,-191.71,-185.25,9.77,9.44,354.01,384.91,771.85,207.49,224.74,12.54,48271.74,19503.43,725.68,2.4,601.35,2.7,22.84,5.83,5.17,-163.23,-376.39,10044.59,10002.65,2.43,59.59,540.93
2022-03-28 19:38:49,-168.38,-214.88,-176.52,-130.45,-187.1,-176.61,9.77,9.44,354.07,384.78,771.25,207.45,224.71,12.54,48819.35,19029.47,715.4,2.43,608.58,2.7,22.85,5.63,11.86,-163.23,-376.39,10044.59,10002.65,2.43,59.59,540.93
2022-03-28 19:38:54,-167.54,-211.6,-174.17,-126.59,-183.32,-175.94,9.77,9.45,354.07,384.84,770.89,207.45,224.71,12.54,47962.06,17926.7,717.34,2.43,609.63,2.67,22.84,6.51,5.33,-152.23,-377.23,10144.59,10099.04,2.43,59.37,541.03
2022-03-28 19:38:59,-165.28,-211.1,-162.01,-126.17,-179.38,-173.33,9.77,9.45,354.01,384.78,770.59,207.42,224.67,12.54,48970.41,19308.94,728.7,2.43,602.63,2.65,22.87,6.47,7.56,-152.23,-377.23,10144.59,10099.04,2.43,59.37,541.09
2022-03-28 19:39:04,-166.79,-202.12,-165.95,-125.25,-173.08,-170.73,9.77,9.45,353.94,384.78,770.42,207.39,224.64,12.54,47950.73,20018.94,718.7,2.43,606.86,2.67,22.85,5.81,7.14,-148.12,-388.23,10109.17,10055.67,2.44,59.27,541.09
2022-03-28 19:39:09,-161.59,-190.71,-159.49,-134.14,-173.5,-168.3,9.77,9.45,354.08,384.78,770.26,207.35,224.6,12.54,48507.78,18464.87,725.27,2.43,604.42,2.67,22.79,6.32,6.89,-148.12,-388.23,10109.17,10055.67,2.44,59.27,541.1
2022-03-28 19:39:14,-153.03,-197.84,-162.01,-126.0,-172.24,-166.12,9.77,9.45,354.08,384.78,770.19,207.32,224.64,12.54,49419.84,20109.58,728.04,2.46,602.94,2.7,22.9,6.3,7.78,-147.45,-394.19,10057.66,10003.28,2.44,59.08,541.16
2022-03-28 19:39:19,-148.58,-201.2,-158.14,-116.6,-165.03,-160.83,9.77,9.45,354.15,384.78,770.2,207.32,224.57,12.54,48745.71,18132.52,728.27,2.46,589.14,2.72,22.81,6.21,6.15,-147.45,-394.19,10057.66,10003.28,2.44,59.08,541.23
2022-03-28 19:39:24,-136.16,-199.27,-154.45,-120.55,-166.37,-156.47,9.77,9.46,354.01,384.78,770.06,207.25,224.5,12.54,49034.62,18889.73,736.5,2.46,595.11,2.72,22.83,6.09,5.39,-134.02,-374.97,10050.63,9977.72,2.44,58.58,541.26
2022-03-28 19:39:29,-135.74,-195.24,-156.89,-121.89,-164.35,-158.14,9.77,9.46,354.02,384.75,770.06,207.29,224.5,12.54,48186.77,21378.52,730.91,2.46,594.17,2.75,22.88,5.76,5.89,-134.02,-374.97,10050.63,9977.72,2.44,58.58,541.33
2022-03-28 19:39:34,-126.67,-199.1,-147.23,-113.5,-164.77,-161.08,9.77,9.46,354.02,384.76,770.2,207.25,224.5,12.54,50109.07,17924.81,739.7,2.46,593.57,2.72,22.8,6.82,10.22,-119.42,-379.84,10109.92,10052.44,2.43,58.26,541.4
2022-03-28 19:39:39,-133.64,-192.72,-145.22,-117.86,-165.87,-158.4,9.77,9.46,353.96,384.69,770.07,207.22,224.47,12.54,48619.19,19133.33,722.66,2.46,608.93,2.72,22.78,6.63,8.1,-119.42,-379.84,10109.92,10052.44,2.43,58.26,541.46
2022-03-28 19:39:44,-150.09,-183.91,-141.28,-116.27,-159.57,-147.82,9.77,9.45,353.95,384.76,769.97,207.22,224.44,12.54,48819.35,18056.99,718.73,2.46,609.0,2.7,18.88,3.07,7.29,-126.63,-377.49,10141.67,10070.31,2.44,58.82,541.56
2022-03-28 19:39:49,-116.43,-160.24,-129.11,-94.36,-132.63,-124.41,9.77,9.45,354.02,384.76,769.9,207.19,224.44,12.54,48033.82,17962.58,711.85,2.43,613.89,2.67,22.12,5.31,5.73,-126.63,-377.49,10141.67,10070.31,2.44,58.82,541.56
2022-03-28 19:39:54,-108.21,-150.0,-115.01,-76.65,-117.78,-111.15,9.77,9.45,353.96,384.69,769.9,207.19,224.37,12.54,48766.48,17560.37,715.03,2.43,612.28,2.65,22.62,5.24,7.79,-100.53,-359.02,10097.84,10023.86,2.44,58.89,541.62
2022-03-28 19:39:59,-108.46,-146.81,-112.66,-70.86,-117.78,-108.96,9.77,9.45,354.02,384.69,770.0,207.19,224.37,12.54,49701.19,15762.7,722.96,2.43,602.41,2.65,22.12,4.78,5.25,-100.53,-359.02,10097.84,10023.86,2.44,58.89,541.62
2022-03-28 19:40:04,-117.19,-150.93,-116.01,-86.72,-130.95,-121.89,9.77,9.45,354.02,384.69,770.37,207.12,224.37,12.54,47448.45,19086.12,731.42,2.46,594.02,2.62,22.24,5.51,7.17,-100.11,-358.27,10110.64,10035.13,2.44,58.94,541.75
2022-03-28 19:40:09,-127.09,-161.5,-130.87,-106.95,-157.47,-140.77,9.77,9.44,353.96,384.69,770.67,207.12,224.34,12.54,49251.77,16527.47,738.06,2.43,585.74,2.59,22.19,5.44,5.93,-100.11,-358.27,10110.64,10035.13,2.44,58.94,541.75
2022-03-28 19:40:14,-126.25,-171.32,-143.96,-127.68,-171.74,-157.64,9.76,9.44,353.93,384.69,770.8,207.09,224.3,12.54,49746.51,17824.73,737.06,2.43,592.21,2.57,22.15,5.29,9.22,-116.4,-392.59,10201.09,10135.56,2.44,59.01,541.79
2022-03-28 19:40:19,-121.22,-180.97,-143.21,-120.97,-170.82,-160.66,9.76,9.44,353.86,384.7,770.67,207.12,224.3,12.54,47794.0,18023.0,734.77,2.38,594.0,2.52,22.2,5.76,8.18,-116.4,-392.59,10201.09,10135.56,2.44,59.01,541.79
2022-03-28 19:40:24,-130.62,-184.66,-150.42,-126.84,-183.49,-168.47,9.76,9.44,353.86,384.63,770.44,207.09,224.24,12.54,48968.53,17003.32,723.64,2.35,604.82,2.47,22.18,5.48,8.0,-106.83,-389.65,10027.68,9981.19,2.43,59.15,541.85
2022-03-28 19:40:29,-138.93,-190.12,-154.79,-127.51,-178.54,-167.21,9.76,9.44,353.93,384.63,770.01,207.09,224.2,12.54,49100.71,17751.09,730.56,2.3,599.79,2.39,22.18,5.24,8.3,-106.83,-389.65,10027.68,9981.19,2.43,59.15,541.92
2022-03-28 19:40:34,-146.48,-185.34,-165.28,-121.64,-178.45,-166.2,9.76,9.44,353.93,384.64,769.55,207.02,224.24,12.54,48453.02,17413.08,744.13,2.28,587.65,2.34,22.15,5.62,7.4,-124.29,-400.65,10099.46,10037.92,2.44,58.72,541.92
2022-03-28 19:40:39,-144.63,-190.96,-165.36,-130.87,-171.74,-160.16,9.76,9.44,353.93,384.57,769.14,207.02,224.2,12.54,48802.36,17445.18,744.56,2.22,589.67,2.31,22.18,4.3,4.63,-124.29,-400.65,10099.46,10037.92,2.44,58.72,541.98
2022-03-28 19:40:44,-143.54,-194.23,-170.23,-129.36,-168.89,-156.8,9.76,9.44,353.8,384.54,768.95,207.02,224.17,12.54,48290.63,17401.75,743.5,2.17,590.7,2.29,22.13,4.97,7.05,-128.4,-399.56,10152.98,10072.24,2.45,58.59,541.99
2022-03-28 19:40:49,-146.06,-194.74,-174.34,-132.97,-175.85,-164.94,9.76,9.45,353.94,384.48,768.72,206.95,224.14,12.54,48883.55,17917.26,736.6,2.15,592.59,2.26,22.18,6.02,7.26,-128.4,-399.56,10152.98,10072.24,2.45,58.59,542.05
2022-03-28 19:40:54,-134.81,-204.97,-171.82,-136.91,-183.15,-171.82,9.76,9.45,353.8,384.47,768.61,206.99,224.14,12.54,49261.21,17866.28,721.95,2.12,607.67,2.29,22.18,5.89,9.99,-131.92,-410.47,10032.11,9998.87,2.44,58.4,541.99
2022-03-28 19:40:59,-142.2,-191.29,-164.94,-131.04,-183.15,-171.4,9.77,9.46,353.8,384.48,768.55,206.95,224.07,12.54,48994.96,18325.13,737.28,2.12,595.51,2.29,22.18,4.8,5.94,-131.92,-410.47,10032.11,9998.87,2.44,58.4,542.05
2022-03-28 19:41:04,-154.7,-188.27,-169.64,-141.28,-190.29,-179.46,9.77,9.46,353.87,384.47,768.68,206.89,224.1,12.54,49336.75,16925.9,737.96,2.1,593.97,2.26,22.25,5.14,9.43,-129.91,-410.13,10005.31,9959.16,2.46,58.13,541.99
2022-03-28 19:41:09,-134.65,-188.27,-158.4,-133.47,-180.47,-171.57,9.77,9.46,353.74,384.35,768.69,206.92,224.07,12.54,48402.04,18257.15,730.49,2.1,597.32,2.26,22.2,5.63,8.34,-129.91,-410.13,10005.31,9959.16,2.46,58.13,541.99
2022-03-28 19:41:14,-133.89,-191.38,-150.42,-130.79,-173.17,-162.17,9.77,9.46,353.71,384.34,768.68,206.92,224.03,12.54,49686.08,16759.73,729.28,2.12,594.05,2.31,22.2,5.18,7.97,-126.89,-407.36,10212.96,10114.37,2.45,58.27,542.05
2022-03-28 19:41:19,-148.41,-200.78,-161.5,-143.88,-180.38,-171.74,9.77,9.46,353.74,384.34,768.72,206.89,224.03,12.54,49064.84,17007.1,731.69,2.15,594.0,2.31,22.21,5.63,5.64,-126.89,-407.36,10212.96,10114.37,2.45,58.27,541.99
2022-03-28 19:41:24,-143.63,-192.89,-164.1,-134.48,-187.6,-176.86,9.77,9.46,353.71,384.28,768.69,206.85,224.0,12.54,48747.6,17771.86,736.38,2.12,597.35,2.26,22.28,5.35,6.56,-136.71,-415.59,10032.42,9981.86,2.44,58.25,541.99
2022-03-28 19:41:29,-150.59,-196.41,-166.03,-133.47,-186.26,-182.82,9.77,9.45,353.71,384.28,768.62,206.85,223.97,12.54,47769.46,17309.22,746.07,2.1,582.47,2.21,22.16,4.95,6.2,-136.71,-415.59,10032.42,9981.86,2.44,58.25,541.99
2022-03-28 19:41:34,-144.38,-201.79,-174.68,-136.49,-191.13,-180.72,9.77,9.45,353.71,384.28,768.55,206.82,223.93,12.54,48352.95,19582.74,727.56,2.07,600.47,2.19,22.17,5.11,5.61,-134.36,-396.37,10017.5,9985.84,2.44,58.8,541.99
2022-03-28 19:41:39,-152.94,-207.74,-164.86,-133.55,-186.59,-174.34,9.76,9.45,353.65,384.19,768.62,206.82,223.97,12.54,48947.75,15696.61,743.02,2.07,586.17,2.21,22.24,5.35,6.71,-134.36,-396.37,10017.5,9985.84,2.44,58.8,541.93
2022-03-28 19:41:44,-160.66,-205.73,-165.03,-137.08,-186.01,-174.17,9.76,9.45,353.65,384.12,768.62,206.79,223.93,12.54,48430.36,15960.98,736.53,2.07,591.41,2.21,22.18,4.62,6.02,-139.98,-397.29,10194.27,10091.92,2.44,58.54,541.93
2022-03-28 19:41:49,-150.68,-208.58,-175.1,-143.79,-188.78,-177.28,9.76,9.45,353.58,384.12,768.69,206.79,223.9,12.54,48507.78,16901.35,728.8,2.1,602.33,2.24,22.13,5.44,5.79,-139.98,-397.29,10194.27,10091.92,2.44,58.54,541.93
2022-03-28 19:41:54,-152.94,-213.79,-176.69,-143.96,-188.44,-171.66,9.76,9.45,353.51,384.06,768.42,206.75,223.9,12.54,49342.41,17766.19,725.25,2.1,604.07,2.26,22.25,5.28,8.57,-135.2,-405.68,10060.39,10004.08,2.44,58.52,541.86
2022-03-28 19:41:59,-157.64,-210.35,-174.93,-140.1,-191.38,-179.04,9.76,9.45,353.65,384.03,768.26,206.75,223.87,12.54,49110.15,17966.35,726.41,2.12,600.67,2.26,22.2,4.76,6.41,-135.2,-405.68,10060.39,10004.08,2.44,58.52,541.87
2022-03-28 19:42:04,-152.94,-201.87,-167.88,-132.21,-185.84,-170.98,9.76,9.45,353.45,384.02,768.32,206.69,223.83,12.54,49593.55,19592.18,731.64,2.12,593.67,2.29,22.23,4.5,8.99,-144.01,-383.95,9993.23,10004.54,2.44,58.18,541.86
2022-03-28 19:42:09,-157.22,-197.34,-160.24,-132.04,-183.07,-176.02,9.77,9.46,353.45,384.02,768.39,206.69,223.83,12.54,47850.65,18666.91,730.06,2.1,597.42,2.29,22.18,5.42,7.47,-144.01,-383.95,9993.23,10004.54,2.44,58.18,541.86
2022-03-28 19:42:14,-156.89,-199.18,-163.01,-134.23,-187.85,-177.7,9.77,9.46,353.45,383.89,768.49,206.69,223.8,12.54,49701.19,18457.31,740.58,2.07,583.8,2.26,22.22,5.21,6.9,-147.45,-379.84,10066.47,10013.01,2.43,57.99,541.8
2022-03-28 19:42:19,-151.68,-207.07,-164.94,-129.36,-186.26,-177.78,9.77,9.46,353.51,383.96,768.69,206.69,223.77,12.54,49521.8,17601.91,728.57,2.05,598.93,2.24,22.21,5.69,5.78,-147.45,-379.84,10066.47,10013.01,2.43,57.99,541.77
2022-03-28 19:42:24,-154.12,-199.1,-164.52,-130.03,-181.22,-176.52,9.77,9.46,353.45,383.9,768.72,206.69,223.77,12.54,48351.05,17864.39,731.77,2.04,600.32,2.24,22.14,6.04,6.41,-137.96,-381.6,10119.55,10035.5,2.43,57.78,541.77
2022-03-28 19:42:29,-150.09,-199.1,-167.46,-136.91,-184.08,-176.02,9.78,9.47,353.35,383.83,768.69,206.65,223.73,12.54,48792.92,17052.41,748.59,2.04,580.78,2.24,22.11,5.2,10.06,-137.96,-381.6,10119.55,10035.5,2.43,57.78,541.77
2022-03-28 19:42:34,-156.72,-208.75,-169.81,-144.3,-184.83,-176.02,9.78,9.47,353.35,383.77,768.56,206.62,223.67,12.54,47844.99,16854.14,746.75,2.04,587.0,2.24,22.19,5.14,9.57,-137.63,-393.77,10067.54,10050.21,2.44,57.96,541.71
2022-03-28 19:42:39,-153.61,-205.39,-171.15,-144.8,-183.15,-171.91,9.78,9.47,353.22,383.77,768.42,206.59,223.7,12.54,49701.19,15894.88,741.21,2.07,585.41,2.21,22.14,5.59,7.11,-137.63,-393.77,10067.54,10050.21,2.44,57.96,541.71
2022-03-28 19:42:44,-146.23,-200.44,-173.25,-138.34,-189.53,-175.01,9.78,9.47,353.35,383.73,768.16,206.55,223.67,12.54,50086.4,15972.31,723.18,2.07,605.66,2.21,22.18,5.04,7.32,-132.01,-408.79,10095.49,10037.86,2.43,58.3,541.71
2022-03-28 19:42:49,-153.44,-195.57,-165.28,-126.42,-188.61,-176.36,9.78,9.47,353.29,383.73,767.89,206.52,223.67,12.54,48707.95,18060.77,728.42,2.04,598.48,2.21,22.17,5.3,7.24,-132.01,-408.79,10095.49,10037.86,2.43,58.3,541.64
2022-03-28 19:42:54,-155.29,-200.19,-166.29,-135.65,-179.8,-174.09,9.78,9.46,353.29,383.67,767.86,206.52,223.63,12.54,48789.14,16357.52,739.7,2.04,587.33,2.21,22.26,5.59,5.42,-145.69,-393.6,10104.13,10003.7,2.42,58.48,541.64
2022-03-28 19:42:59,-160.07,-199.27,-170.4,-139.77,-177.11,-173.92,9.78,9.46,353.22,383.67,767.96,206.52,223.6,12.54,49108.27,16842.81,718.73,2.04,605.63,2.21,22.2,5.07,7.17,-145.69,-393.6,10104.13,10003.7,2.42,58.48,541.64
2022-03-28 19:43:04,-166.37,-204.39,-166.12,-137.42,-182.4,-177.95,9.78,9.46,353.29,383.6,767.86,206.49,223.6,12.54,49215.89,17547.15,718.68,2.04,609.23,2.21,22.23,4.93,5.69,-144.26,-402.75,10095.64,10061.63,2.42,58.7,541.64
2022-03-28 19:43:09,-156.13,-206.32,-153.11,-129.02,-177.78,-173.42,9.77,9.46,353.12,383.6,767.72,206.42,223.57,12.54,49098.82,17528.27,736.33,2.04,595.79,2.21,22.23,5.63,5.89,-144.26,-402.75,10095.64,10061.63,2.42,58.7,541.57
2022-03-28 19:43:14,-150.17,-185.92,-147.74,-125.08,-177.95,-165.36,9.77,9.46,353.12,383.54,767.66,206.39,223.57,12.54,47033.02,17288.45,727.04,2.04,603.54,2.21,22.23,4.65,7.88,-139.39,-387.56,10142.53,10085.42,2.44,58.73,541.58
2022-03-28 19:43:19,-158.48,-197.67,-154.03,-125.33,-181.98,-169.89,9.77,9.45,353.19,383.51,767.63,206.45,223.5,12.54,48575.76,17569.81,731.04,2.07,602.33,2.21,22.16,4.82,5.49,-139.39,-387.56,10142.53,10085.42,2.44,58.73,541.54
2022-03-28 19:43:24,-149.25,-203.3,-161.92,-121.22,-182.48,-170.65,9.77,9.45,353.29,383.51,767.63,206.39,223.5,12.54,49810.71,17343.21,718.85,2.04,612.13,2.24,22.19,5.7,5.73,-142.75,-378.66,10050.32,9988.38,2.42,58.56,541.54
2022-03-28 19:43:29,-140.69,-196.83,-164.02,-128.77,-174.68,-168.97,9.77,9.45,353.06,383.44,767.49,206.39,223.5,12.54,48386.93,17258.24,724.29,2.04,600.54,2.24,22.23,4.91,5.32,-142.75,-378.66,10050.32,9988.38,2.42,58.56,541.48
2022-03-28 19:43:34,-143.04,-192.22,-162.51,-145.14,-177.36,-171.91,9.77,9.46,353.22,383.38,767.33,206.35,223.46,12.54,48039.48,17917.26,723.23,2.07,605.66,2.26,22.21,5.16,7.1,-125.8,-380.17,10130.05,10055.88,2.44,58.7,541.48
2022-03-28 19:43:39,-144.97,-199.77,-165.11,-134.14,-181.31,-172.33,9.77,9.45,353.12,383.38,767.26,206.32,223.43,12.54,48381.27,17658.56,721.85,2.07,608.75,2.21,22.2,5.9,3.29,-125.8,-380.17,10130.05,10055.88,2.44,58.7,541.42
2022-03-28 19:43:44,-157.98,-197.25,-171.66,-133.97,-177.28,-173.08,9.77,9.46,353.12,383.31,766.96,206.32,223.43,12.54,49187.57,17273.35,717.42,2.07,606.18,2.21,22.21,5.05,5.31,-135.2,-375.64,10204.68,10202.68,2.43,58.33,541.42
2022-03-28 19:43:49,-140.94,-197.59,-161.67,-124.83,-171.15,-164.44,9.77,9.46,352.93,383.31,767.02,206.29,223.43,12.54,48738.16,16797.49,726.78,2.07,602.36,2.21,22.25,4.75,4.33,-135.2,-375.64,10204.68,10202.68,2.43,58.33,541.35
2022-03-28 19:43:54,-147.23,-204.3,-162.51,-133.39,-178.54,-163.35,9.77,9.46,353.06,383.24,767.03,206.25,223.4,12.54,48113.13,16672.87,726.63,2.07,604.32,2.26,22.22,5.99,5.85,-121.35,-376.81,10100.8,10041.86,2.42,58.13,541.35
2022-03-28 19:43:59,-155.21,-207.49,-164.27,-133.55,-181.81,-169.22,9.77,9.46,352.99,383.24,766.96,206.22,223.36,12.54,49115.82,15955.31,730.31,2.07,596.14,2.26,22.22,5.25,5.65,-121.35,-376.81,10100.8,10041.86,2.42,58.13,541.35
2022-03-28 19:44:04,-150.59,-203.21,-161.25,-126.67,-170.82,-162.68,9.77,9.46,352.99,383.21,766.79,206.22,223.36,12.54,48602.2,15619.19,736.53,2.07,597.35,2.26,22.26,5.23,8.86,-139.9,-386.3,10128.94,10010.45,2.43,57.72,541.35
2022-03-28 19:44:09,-147.49,-199.35,-162.59,-126.42,-168.38,-158.31,9.77,9.47,352.89,383.21,766.49,206.19,223.33,12.54,49138.48,17915.37,725.2,2.04,602.36,2.26,22.18,6.08,7.81,-139.9,-386.3,10128.94,10010.45,2.43,57.72,541.28
2022-03-28 19:44:14,-155.46,-194.82,-163.26,-129.69,-174.09,-158.4,9.78,9.47,352.93,383.15,766.26,206.15,223.3,12.54,49446.27,16927.79,725.68,2.02,603.39,2.26,22.23,5.16,6.74,-128.23,-385.12,10103.65,10060.43,2.44,57.6,541.35
2022-03-28 19:44:19,-152.69,-197.17,-164.44,-131.54,-172.75,-160.66,9.78,9.47,352.89,383.14,765.76,206.15,223.3,12.54,49342.41,16942.89,730.46,2.02,595.74,2.26,22.14,4.65,6.17,-128.23,-385.12,10103.65,10060.43,2.44,57.6,541.28
2022-03-28 19:44:24,-160.49,-202.62,-164.61,-128.85,-174.76,-169.98,9.78,9.48,352.92,383.14,765.49,206.12,223.3,12.54,48804.25,15966.64,725.25,2.02,606.51,2.26,22.16,5.38,6.25,-136.96,-400.23,10077.17,10080.43,2.44,57.57,541.25
2022-03-28 19:44:29,-167.21,-203.63,-167.38,-125.41,-168.97,-161.25,9.78,9.47,352.83,383.08,765.43,206.09,223.26,12.54,48541.77,18304.36,727.26,1.99,601.3,2.24,22.23,5.54,8.47,-136.96,-400.23,10077.17,10080.43,2.44,57.57,541.28
2022-03-28 19:44:34,-154.87,-200.36,-164.52,-119.2,-169.73,-157.98,9.78,9.47,352.82,383.01,765.75,206.09,223.26,12.54,49353.74,17515.05,726.03,1.97,602.33,2.21,22.21,5.15,7.14,-149.88,-406.35,10147.65,10027.14,2.44,57.79,541.28
2022-03-28 19:44:39,-148.24,-202.54,-154.45,-119.04,-169.81,-159.91,9.78,9.47,352.89,382.98,766.29,206.09,223.26,12.54,49436.83,17860.61,723.18,1.97,605.3,2.21,22.23,6.06,5.29,-149.88,-406.35,10147.65,10027.14,2.44,57.79,541.28
2022-03-28 19:44:44,-148.58,-196.75,-153.7,-116.77,-165.61,-157.89,9.78,9.47,352.89,382.98,766.82,206.09,223.2,12.54,49438.72,19954.74,730.43,1.97,602.74,2.24,22.18,5.03,6.21,-135.36,-411.9,10091.69,9966.6,2.43,57.81,541.25
2022-03-28 19:44:49,-154.2,-195.32,-163.6,-112.32,-174.01,-160.66,9.78,9.48,352.89,382.98,767.55,205.99,223.23,12.54,48547.44,17044.86,729.28,1.97,605.05,2.24,22.17,4.17,4.99,-135.36,-411.9,10091.69,9966.6,2.43,57.81,541.28
2022-03-28 19:44:54,-142.28,-199.35,-167.12,-115.68,-170.73,-157.81,9.78,9.48,352.82,382.91,768.25,205.99,223.16,12.54,50243.13,16355.63,726.86,1.99,602.31,2.21,22.19,5.06,5.87,-136.71,-398.47,10107.79,10081.96,2.43,58.09,541.25
2022-03-28 19:44:59,-151.6,-196.67,-162.93,-121.55,-165.28,-158.14,9.78,9.47,352.69,382.91,768.85,206.02,223.13,12.54,49025.18,17063.74,724.95,2.02,602.36,2.19,22.19,4.49,6.27,-136.71,-398.47,10107.79,10081.96,2.43,58.09,541.28
2022-03-28 19:45:04,-148.41,-191.55,-161.75,-124.16,-167.8,-155.38,9.78,9.47,352.76,382.91,769.32,205.95,223.16,12.54,49652.09,17853.06,732.12,2.02,594.02,2.18,22.25,4.99,4.33,-136.62,-411.48,10089.99,9943.44,2.41,58.25,541.25
2022-03-28 19:45:09,-155.46,-196.83,-155.71,-119.12,-160.41,-153.11,9.78,9.47,352.66,382.84,769.75,205.95,223.13,12.54,49646.43,18500.74,725.78,2.02,604.02,2.13,22.22,6.23,5.21,-136.62,-411.48,10089.99,9943.44,2.41,58.25,541.24
2022-03-28 19:45:14,-142.11,-185.92,-149.58,-118.95,-164.94,-148.66,9.79,9.48,352.75,382.84,770.08,205.92,223.13,12.54,49095.05,17099.62,718.75,1.99,608.98,2.13,22.16,4.99,5.05,-137.13,-413.74,10076.69,9947.03,2.42,58.07,541.24
2022-03-28 19:45:19,-152.94,-187.27,-150.42,-122.9,-170.4,-154.79,9.79,9.48,352.66,382.78,770.45,205.92,223.06,12.54,48403.93,17022.2,725.32,1.99,597.35,2.13,22.22,4.87,7.61,-137.13,-413.74,10076.69,9947.03,2.42,58.07,541.28
2022-03-28 19:45:24,-157.81,-194.23,-153.36,-119.96,-175.27,-162.93,9.79,9.48,352.69,382.78,770.91,205.85,223.03,12.54,48675.84,17832.28,729.08,1.97,597.35,2.13,22.24,5.78,5.96,-142.16,-414.41,10061.42,10001.71,2.42,58.05,541.25
2022-03-28 19:45:29,-146.56,-189.36,-156.97,-111.9,-167.96,-166.54,9.79,9.49,352.69,382.78,771.38,205.85,222.99,12.54,48981.75,17163.83,723.59,1.94,597.5,2.16,22.19,5.39,4.79,-142.16,-414.41,10061.42,10001.71,2.42,58.05,541.28
2022-03-28 19:45:34,-133.97,-196.67,-160.16,-121.47,-171.15,-161.59,9.79,9.49,352.66,382.71,771.74,205.82,223.03,12.54,48885.44,16944.78,734.92,1.92,597.35,2.16,22.19,5.58,7.97,-123.78,-419.7,10020.06,9950.03,2.42,57.85,541.24
2022-03-28 19:45:39,-126.92,-189.62,-150.17,-116.18,-159.66,-151.35,9.8,9.49,352.66,382.68,771.81,205.79,222.96,12.54,49820.16,17671.78,722.48,1.92,607.29,2.18,22.23,6.06,5.31,-123.78,-419.7,10020.06,9950.03,2.42,57.85,541.28
